postUrl,description,commentCount,likeCount,pubDate,likedByViewer,isSidecar,type,videoUrl,viewCount,caption,profileUrl,username,imgUrl,postId,timestamp,query,taggedFullName1,taggedUsername1,taggedFullName2,taggedUsername2,taggedFullName3,taggedUsername3,taggedFullName4,taggedUsername4,taggedFullName5,taggedUsername5,taggedFullName6,taggedUsername6,location,locationId,fullName,playCount,videoDuration,taggedFullName7,taggedUsername7
https://www.instagram.com/p/BuYPyNDHKVK/,"« Après 15 ans à organiser des concerts de musique classique, c’est en voyant les musiciens s'entraîner que l’idée d’une application immersive m’est apparue. J’ai réalisé qu’en matière de musique, seuls les supports d’écoute avaient été révolutionnés par l’essor du digital. De la cassette aux formats dématérialisés, en passant par les CDs, l’utilisateur continue de faire la même chose : écouter. J’ai alors compris que les outils numériques pouvaient transformer l’usage pour proposer une nouvelle expérience musicale. Grâce à Nomad Play, tous les amateurs de musique peuvent se substituer virtuellement à n’importe quel musicien sur un morceau live ou enregistré en studio, pour jouer à sa place en immersion audio. »
Clothilde Chalot, co-fondatrice de Nomad Play
***
‘’After 15 years organising classical music concerts, it was while watching musicians
rehearsing that the idea of an immersive application came to my mind. I realised that the only aspect of the music industry to have been revolutionised by the rise of digital technology was listening applications. From cassettes to CDs, followed by audio files, nothing’s changed in terms of what the user can do, which is listen. That’s when I understood that digital tools could transform how we experience music to offer a new application. With Nomad Play, all music lovers can stand in virtually for any musician on a live track or studio recording, taking over their part and playing in full audio immersion.’’
Clothilde Chalot, co-founder of Nomad Play
©Vincent Colin
#Music #App #FrenchTech #HumanInside",4,190,2019-02-27T08:40:04.000Z,false,false,Photo,,,"Photo by Orange in Paris, France with @nomadplay_app.",https://www.instagram.com/orange,orange,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/51694384_2276242532663255_7707193948708922120_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=111&_nc_ohc=IYJ0bFAiW1kAX8Y45XZ&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTk4ODQwODY1NjE2NjQzMDAyNg%3D%3D.2-ccb7-5&oh=00_AT-h9QlZ2n-c1snjuKzmZfQSjAn2hylg25FGY0pCASsqUQ&oe=63525B02&_nc_sid=6136e7,1988408656166430026_34045190,2022-10-16T11:04:07.520Z,https://www.instagram.com/orange/?hl=fr,NomadPlay,nomadplay_app,,,,,,,,,,,"Paris, France",6889842,Orange,,,,
https://www.instagram.com/p/BuO6eAMneCf/,"« J'ai croisé cette petite fille pendant une balade à la campagne alors qu'elle aidait ses parents à travailler au jardin. Chaque été, toute la famille s'éloigne de l'agitation de la ville pour respirer l'air de la campagne et manger les aliments purs de la nature. Cette fille s'est révélée être une nature très intelligente et aimante. À l'avenir, son rêve est d'avoir sa maison en pleine nature avec des panneaux solaires. »
***
‘’I took this photo while traveling, when I saw a little girl who helps her family in agriculture. This family comes for the summer to the village to get away from the bustle of the city and breathe and eat the pure products of nature. This girl was very smart and loving nature and parents, so happy to help them around the house. She said that in the future she wants to have a house in nature with solar panels.’’
© @mikhail_kapychka_photography / @wipplay 
#BornToBeBetter #HumanInside",8,328,2019-02-23T17:40:39.000Z,false,false,Photo,,,"Photo by Orange on February 23, 2019.",https://www.instagram.com/orange,orange,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/51394271_494202987774734_6544104580511983795_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=yOhE-WvYncwAX_FBBWf&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTk4NTc4MTYzNDIxMDU4Njc4Mw%3D%3D.2-ccb7-5&oh=00_AT_FTzzJ4WOHB972b2Zo90flK7mxWdUNtmnnM9mK5Zjywg&oe=6352ACC4&_nc_sid=6136e7,1985781634210586783_34045190,2022-10-16T11:04:07.520Z,https://www.instagram.com/orange/?hl=fr,,,,,,,,,,,,,,,Orange,,,,
https://www.instagram.com/p/BuJvg1_H9HC/,"« Ma première rencontre avec la réalité virtuelle a été une vraie claque ! La technologie est encore perfectible, et pourtant elle offre déjà une immersion sans précédent, totalement adaptée aux loisirs et au divertissement. Illucity est le premier parc d’aventure en réalité virtuelle, créé pour offrir au grand public de nouvelles expériences de jeu. Ça n’est pas une expérience multimédia traditionnelle où vous restez à distance de l’écran : grâce au casque, aux capteurs de mouvements et aux effets sensoriels qui les accompagnent, vous êtes plongés au cœur du jeu. Vous en devenez l’acteur principal ! Créer des activités multi-joueurs en VR est un vrai défi technique, mais les possibilités de scénarios sont infinies. En attendant de pouvoir travailler avec des studios de cinéma sur des contenus originaux, adaptés de célèbres franchises, nous voulons rendre ce divertissement unique accessible au plus grand nombre. »
Nathan Reznik, fondateur d’Illucity
***
‘’I was totally blown away following my first virtual reality experience. Though the technology is still perfectible, it offers the public an unprecedented immersion tailored for leisure and entertainment. Illucity is the first virtual amusement park aimed to offer new gaming experiences. That’s different from a traditional multimedia environment, away from the screen. The VR helmet and motion sensors coupled with multi-sensory effect
pull you deeper into the game to become its lead character! Creating multi-player activities through VR constitutes a real technical challenge though the possibilities of scenari are unlimited. Before being able to work with film studios on original content adapted from famous movie franchises, we intend to make this unique entertainment tool available to all.’’
Nathan Reznik, Founder of Illucity
© Vincent Colin
#VR #RéalitéVirtuelle #Entrepreneur #Entrepreneuriat #HumanInside",7,139,2019-02-21T17:28:43.000Z,false,false,Photo,,,Photo by Orange in ILLUCITY with @illucityparis.,https://www.instagram.com/orange,orange,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/52117845_257216481880724_5958173954435232475_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=6uLy_TzejFsAX_uuZHb&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTk4NDMyNjA3NjAxMDA1ODE3OA%3D%3D.2-ccb7-5&oh=00_AT8avv_7KNqgM63GeLau11zQCGsmf3TWatZsBiaN8aNozg&oe=6352F785&_nc_sid=6136e7,1984326076010058178_34045190,2022-10-16T11:04:07.520Z,https://www.instagram.com/orange/?hl=fr,ILLUCITY Paris La Défense - réalité virtuelle,illucityparis,,,,,,,,,,,ILLUCITY,452222045219083,Orange,,,,
https://www.instagram.com/p/BuEq9xUHAbO/,"« Je pense que la technologie telle que nous la connaissons aujourd’hui est l’outil le plus puissant que l’humanité ait eu à sa disposition. Comme je suis de ceux qui pensent qu’elle doit augmenter les capacités de l’Homme et l’aider sans prendre sa place, le secteur médical était certainement l’un des plus nobles qui soient. Nos projets ont en effet un impact immédiat et positif. C’est un peu par hasard si TedCas propose des interfaces vocales homme-machine pour les blocs opératoires. En débutant nos activités, nous avons rencontré des médecins qui étaient étonnés de devoir encore utiliser une souris ou un clavier pour commander leurs instruments. Dans un bloc opératoire, c’est un vrai problème car cela demande souvent de se laver les mains après une manipulation. On peut avoir des personnes qualifiées qui servent d’assistants, mais demander directement une action par la voix sera toujours plus précis et rapide. »
Jesus Perez Llano, fondateur et CEO de TedCas
***
‘’I do think technology, as you know it today, is the most powerful tool human beings have ever had at their disposal. Being among people who see technology as a means to increase human ability and help individuals without replacing them, intervene within the medical sector, the noblest of all, seems like an obvious choice as our projects have quick and positive impacts. It’s partly coincidental if TedCas proposes man-machine voice interfaces for operating rooms. When we started our business, we met doctors telling us how baffled they were with the fact that they still must use computer mouse or keyboard to control their devices. It’s a big deal in operating rooms as it often requires for doctors to wash their hands after a manipulation. Of course, they can rely on skilled staffers working as assistants, but voice orders will always be quicker and more precise.’’
Jesus Perez Llano, TedCas founder and CEO.
©Cédric Pasquini
#Connectivité #EHealth #ESanté #Healthcare #SantéConnectée #Medical #HumanInside",6,164,2019-02-19T18:12:46.000Z,false,false,Photo,,,"Photo by Orange in Pamplona, Spain.",https://www.instagram.com/orange,orange,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/51245533_129960474723145_2562501189186175897_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=cIm-4cXqGn0AX9Nxr1u&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTk4Mjg5ODY5ODc0MjEzODU3NA%3D%3D.2-ccb7-5&oh=00_AT9dk74lZXlKyuNlPiTz7Rkjiks2_bHtC2y2hRRmAF-gFA&oe=635367DC&_nc_sid=6136e7,1982898698742138574_34045190,2022-10-16T11:04:07.520Z,https://www.instagram.com/orange/?hl=fr,,,,,,,,,,,,,"Pamplona, Spain",213117000,Orange,,,,
https://www.instagram.com/p/Bt9BD4InVFA/,"« Cette photo est prise sur la rivière Isloch, au cours d'une joyeuse bataille d'eau familale en Biélorussie. J'ai accompagné cette famille en marchant dans les bois jusqu'à la rivière. Cette famille est engagée dans la technologie informatique et a déménagé pour vivre dans la nature d'une grande ville industrielle de Minsk. Ils ont construit une grande maison au milieu de la forêt pour respirer de l'air pur, boire de l'eau propre, manger de la nourriture saine. Toujours à gambader dans la nature, les enfants ne s'ennuient jamais.
Cette nouvelle vie a suscité des envies. D'autres amis les ont rejoints et ont construit une maison à leur tour. Tous les parents travaillent à Minsk et parcourent quotidiennement 50 km pour retourner dans leur cocon. Aujourd'hui, la technologie nous permet de vivre en harmonie avec la nature. Je pense que c'est notre avenir. »
***
‘’This photo was taken on the river Isloch, during a happy water battle of a large and young family from Belarus. I did a photo shoot of this family while walking through the woods to the river. This family is engaged in IT technologies and moved to live in nature from a large industrial city of Minsk. They built a big house in the middle of the forest to breathe clean air, drink clean water, eat healthy food. 3 kids from this family never get bored, they always have healthy games in nature. After this family built a house in nature, their friends also moved to live in nature. Children and parents study and work in Minsk and every day travel 50 km in both directions to return to their favorite house in nature. They combine modern technology and live happily in harmony with nature. I think this is our future!’’
© @mikhail_kapychka_photography / @wipplay 
#Technology #Nature #HumanPlanet #HumanInside",3,203,2019-02-16T18:51:55.000Z,false,false,Photo,,,"Photo by Orange in Minsk, Belarus.",https://www.instagram.com/orange,orange,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/51403800_327349857894993_3865495658919811278_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=QSeXYKZANAsAX8UKaqn&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTk4MDc0NDA3NTU5MTg5NzQwOA%3D%3D.2-ccb7-5&oh=00_AT-xylENeBVMO1SjpcZR3ncBMDQQQve8VAOA8UzS_F_S0g&oe=635243F7&_nc_sid=6136e7,1980744075591897408_34045190,2022-10-16T11:04:07.520Z,https://www.instagram.com/orange/?hl=fr,,,,,,,,,,,,,"Minsk, Belarus",107677462599905,Orange,,,,
https://www.instagram.com/p/Bt3p9ElH6gI/,"« Homeless Plus, c’est avant tout de belles histoires et de très belles rencontres. Au début des années 2010, les téléchargements d’applications ont grimpé en flèche. Fondatrice d’une agence de communication digitale, j’ai été rapidement séduite par ce nouveau format. C’est en 2014, au détour d’une conversation avec un ami sans-abris, que j’ai compris : j’allais créer une application pour lutter contre l’exclusion sociale. Homeless Plus géolocalise les sans-abris et signale leurs besoins afin que particuliers, associations, commerçants, collectivités et entreprises leur apportent une aide directe. On peut créer des événements solidaires et des circuits de maraudes, recenser les hébergements, les douches, les laveries, les vestiaires et les points d’eau, etc. Grâce à l’évolution constante du numérique, nous continuons à développer de nouvelles fonctionnalités au quotidien pour encore mieux les aider. »
Aïda Demdoum, fondatrice de Homeless Plus
***
‘’Homeless Plus is first and foremost about great stories and heart-warming encounters. At the beginning of the decade, there was a sharp rise in the downloading of applications. As the founder of a digital communications agency, I was quickly enamoured with this new format. In 2014, in the middle of a conversation with a homeless friend, I realized that I had to create an application to fight against social exclusion. Homeless Plus geolocalizes homeless people and highlights their needs so that individuals, associations, store owners, local authorities and businesses can offer them direct assistance. You can create outreach events and soup runs, make a list of available accommodation, showers, washrooms, lockers and water points, etc. Because digital tech is constantly evolving, we continue to develop new functions every day to help these people more.’’
Aïda Demdoum, founder of Homeless Plus
@homelessplus © Vincent Colin
#Entrepreneuriat #App #Solidarité #HumanInside",10,157,2019-02-14T16:53:49.000Z,false,false,Photo,,,Photo by Orange in Maison de la Vie Associative et Citoyenne du 18e - MVAC 18 with @homelessplus.,https://www.instagram.com/orange,orange,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/51179028_2289118318039893_7332686453221741050_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=-_aSNgfEhN4AX9tuhE-&tn=6RcnSLE0WfnYQYqF&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTk3OTIzNTA3Nzk2NTQ1NzQxNg%3D%3D.2-ccb7-5&oh=00_AT8eGV9U6fk6N8DL8nGpsEz558T9X74UbN-xTG8gA7mLRw&oe=63527B18&_nc_sid=6136e7,1979235077965457416_34045190,2022-10-16T11:04:07.520Z,https://www.instagram.com/orange/?hl=fr,Homeless Plus 💚,homelessplus,,,,,,,,,,,Maison de la Vie Associative et Citoyenne du 18e - MVAC 18,491846289,Orange,,,,
https://www.instagram.com/p/BtyhnOznqAh/,"« Entrepreneur de conviction, l'entrepreneuriat est pour moi un engagement et une passion. En créant Lex4.com, première plateforme juridique permettant l’automatisation des actes, je voulais accompagner l’émergence de l'entreprenariat en Afrique. Investisseurs étrangers, chefs d’entreprises et entrepreneurs africains disposent d’un accompagnement juridique 360° sur mesure, à leur portée et conforme au droit des 17 pays de l’OHADA - l’Organisation pour l’Harmonisation en Afrique du Droit des Affaires. L’économie africaine est souvent marginalisée et la digitalisation du droit a pour finalité pratique et louable de le démocratiser et de favoriser l’inclusion. Mon ambition est de devenir le compagnon juridique digital des PME et des IDE afin de contribuer à la croissance et la révolution du continent. »
Julien Achille Agbe, fondateur de Lex4.com
***
‘’As a passionate entrepreneur, for me entrepreneurship is a commitment and a belief. When I created Lex4.com, the first legal platform offering automated legal documents, I wanted to support the emergence of entrepreneurship in Africa. Foreign investors, business managers and African entrepreneurs have access to 360-degree, personalised legal assistance that is within reach and compliant with the laws of 17 OHADA (Organisation for the Harmonisation Corporate Law in Africa) countries. The African economy is often marginalised and the digitisation of law has the practical, and commendable, aim of making the legal system more accessible and fostering inclusion. My aim is to become the digital legal companion for small- and medium-sized businesses and foreign direct investments in order to contribute to the growth and revolution of the African continent.’’
Julien Achille Agbe, founder of Lex4.com
© Vincent Colin
#Entrepreneur #Entrepreneuriat #Africa #StartUp #HumanInside",3,169,2019-02-12T17:04:43.000Z,false,false,Photo,,,"Photo by Orange in Paris, France with @julienachille.",https://www.instagram.com/orange,orange,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/51703154_305693596817318_7371003123384449221_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=GhG50vTE9jsAX86zPjT&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTk3Nzc5MTAxNzg2MTk0NzQyNQ%3D%3D.2-ccb7-5&oh=00_AT_3EcPFbqj0kAbysxlMWQXWlWeYf_Ka_rJIg5OlBrBa2Q&oe=63529521&_nc_sid=6136e7,1977791017861947425_34045190,2022-10-16T11:04:07.520Z,https://www.instagram.com/orange/?hl=fr,Julien Achille Agbe,julienachille,,,,,,,,,,,"Paris, France",6889842,Orange,,,,
https://www.instagram.com/p/Btls-lYnF3n/,"« En permettant d’adapter en permanence notre environnement à nos besoins, l’avancée technologique contribue à la promesse d’un monde plus égalitaire. Aujourd’hui, nous pouvons imaginer des outils de travail personnalisés pour chacun afin d’aider encore davantage l’insertion dans le monde du travail, et je parle d’expérience. Après plusieurs années passées à exercer mon métier d'esthéticienne, ma santé ne me permettait plus de rester debout. J’ai alors eu l’opportunité de me reconvertir en tant que conseillère client dans le cadre du partenariat entre Orange et Pôle Emploi. Grâce aux intermédiaires digitaux mis à ma disposition, je peux accompagner la clientèle de la meilleure manière à chacune des étapes du parcours client sans contact direct en boutique. Selon moi, c’est uniquement de cette manière que la technologie prend tout son sens, lorsqu’elle bénéficie au progrès. »
Aurélie, conseillère client Orange
***
‘’Technological progress enables us to continuously adapt our environment to our needs, making the promise of a more just world, a believable one. Today, we can create personalised working tools for everyone, making it easier to enter the job market — and I’m speaking from experience. After several years spent working as a beautician, health problems meant I could no longer work standing up. I had the opportunity to change careers as part of a partnership between Orange and the state employment agency. Digital tools allow me to help customers as efficiently as possible at every step of the customer experience, without face-to-face contact in a store. In my opinion, that’s where technology really comes into its own: when it contributes to progress.’’
Aurélie, customer service advisor at Orange
©Guillaume Rivière
#Partnership #LifeAtOrange #HumanInside",18,395,2019-02-07T17:33:54.000Z,false,false,Photo,,,"Photo by Orange in Toulouse, France.",https://www.instagram.com/orange,orange,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/50854111_2099329503479803_9157376245557371399_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=Hk8CpZe2xZkAX-iRf3X&tn=6RcnSLE0WfnYQYqF&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTk3NDE4MTgyNjQ2NzIyNTA2Mw%3D%3D.2-ccb7-5&oh=00_AT986pGyDtY5TI489bcY2BdkMU_x5nv3P8PC-r0ysVy8_g&oe=6353A379&_nc_sid=6136e7,1974181826467225063_34045190,2022-10-16T11:04:07.520Z,https://www.instagram.com/orange/?hl=fr,,,,,,,,,,,,,"Toulouse, France",213784902,Orange,,,,
https://www.instagram.com/p/BtghKm7H8pM/,"« Les technologies modifient nos vies à tous les niveaux et les choses s’accélèrent ces dernières années avec l’augmentation des puissances de calcul. Moi qui travaille sur les objets connectés chez Orange, j’en suis un témoin privilégié. C’est d’ailleurs ce qui m’a poussé à écrire un roman qui mêle technologie, anticipation et histoire. L’idée est venue d’une conversation avec mes filles. Pour qu’elles comprennent que les choses évoluent et que je prépare ce que sera leur environnement demain, je leur ai expliqué comment était le monde à mon époque, puis à celle de leur grand-père et ainsi de suite, jusqu’à remonter aux Gallo-romains. Concernant mon travail, je pense que l’un des apports les plus importants de la technologie est la possibilité de presque tout quantifier : du taux de remplissage d’ordure d’une poubelle à la provenance des touristes dans un parc naturel. Avec des chiffres, il est plus facile d’arriver à un consensus, là où avant on se basait sur l’expérience et les sensations. »
Olivier, SVP IoT & Analytics chez Orange Business Services
***
‘’Technologies change every aspect of our lives and the process has moved even more rapidly in recent years as computing power grows. I see it up close every day working on connected objects at Orange. That’s what encouraged me to write a fiction tackling technology, forecasting and history. The idea came to me from a conversation I had with my daughters. To make sure they understand how things change and how what I do at work will help determine what their future will look like, I told them about how the world was like in my time and my grandfather’s time moving further back in history to the Gallo-Roman era. As far as my job is concerned, I think that one the most important assets of technology is the possibility it provides to quantify almost anything from the waste filling rate of trashes to the provenance of tourists going to a natural park. Figures constitute an easier path to consensus while we have been used in the past to focus on experience and feelings.’’
Olivier, SVP IoT Analytics at Orange Business Services
©Vincent Colin
#IoT #Connectivity #LifeAtOrange #HumanInside",14,255,2019-02-05T17:14:29.000Z,false,false,Photo,,,"Photo by Orange on February 05, 2019.",https://www.instagram.com/orange,orange,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/50567147_113724703059666_616795648133515862_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=im-jqV3_1HAAX-Yp6UM&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTk3MjcyMjUwMTMxMjAzOTUwMA%3D%3D.2-ccb7-5&oh=00_AT9NesEzws4pRPCgYokh0rGReOJvgRQj6KMgMlIH_8a8Cw&oe=63522B4A&_nc_sid=6136e7,1972722501312039500_34045190,2022-10-16T11:04:08.427Z,https://www.instagram.com/orange/?hl=fr,,,,,,,,,,,,,,,Orange,,,,
https://www.instagram.com/p/BtTqa4SneSM/,"« J’ai réalisé que Mère Nature était une géante bibliothèque de prouesses techniques, en visionnant un documentaire sur les poissons des abysses, capables de produire de la lumière biologiquement. Il fallait s’en inspirer. Chez Glowee, nous modifions en laboratoire des micro organismes bioluminescents pour développer une source de lumière vivante et cultivable à l’infini. Tout droit venue de la mer et prête à révolutionner notre manière de produire, de consommer et de s’illuminer. Les outils numériques jouent un rôle clé dans ce processus. Au niveau du monitoring et du contrôle mais aussi à toutes les étapes de la recherche et du développement - que ce soit la lecture des séquences d’ADN, leur compréhension ou encore l’analyse des milliards de données récoltées au cours des mesures. »
Sandra Rey, fondatrice de Glowee
***
‘’I realised that Mother Nature is a fount of technical prowess while watching a documentary on deep sea fish, which can produce light biologically. I had to take inspiration from them! At Glowee, we modify bioluminescent microorganisms in the lab to develop a source of light that is alive and can be reproduced endlessly. Straight from the sea and ready to revolutionise our production, consumption and lighting methods! Digital tools play a key role in the process, both in monitoring and control but also all throughout the research and development stages — whether it’s for reading and interpreting DNA sequences, or analysing the billions of data gathered during the process.’’
Sandra Rey, founder of Glowee
©Vincent Colin
#Startup #Entrepreneur #HumanInside",13,217,2019-01-31T17:25:13.000Z,false,false,Photo,,,"Photo by Orange in Évry, Ile-De-France, France.",https://www.instagram.com/orange,orange,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/49858603_395011197954993_4288475811400941111_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=XjJVEdhc8QYAX8crgrM&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTk2OTEwNDAyNzE5Mjc3OTkxNg%3D%3D.2-ccb7-5&oh=00_AT-6EwB0AVopFSYlKSDPa-sXwg4fpVD62W4Z6h07MlU4sQ&oe=6352360E&_nc_sid=6136e7,1969104027192779916_34045190,2022-10-16T11:04:08.427Z,https://www.instagram.com/orange/?hl=fr,,,,,,,,,,,,,"Évry, Ile-De-France, France",250410648,Orange,,,,
https://www.instagram.com/p/BtOgfk0HSP7/,"« Il y a quelques années, la photographie était un « hobby » qui réunissait des passionnés du dimanche. Leur matériel valait une fortune et le langage pratiqué rapprochait ces cénacles fermés à des colloques de « zouaves interplanétaires ». Entre temps, le web social a changé la donne. Même ma mère s’est convertie à l’image... Au cœur de ce processus de démocratisation de l’image, j’ai co-créé Wipplay. L’ébullition de notre plateforme contribue à mettre les gens en dialogue. De l’humain, donc. Amateurs ou étudiants, passionnés et professionnels, médias et éditeurs, grandes entreprises… tous pratiquent l’image pour se souvenir et se raconter. Dans cette jungle d’images échangées chaque seconde, je canalise et orchestre une intelligence visuelle collective. Chaque semaine, nous invitons plus de 60 000 wipplayers à changer des dizaines de milliers d’images sur un sujet précis, au cœur du dialogue passionnant de notre vie moderne. Et dans notre monde à fleur de peau, Wipplay se fait fort d’être un vecteur technologique de récits partagés. »
Julie Plus, co-fondatrice de Wipplay
***
‘’A few years ago, photography was a hobby for amateurs only. Their equipment was worth a fortune and they communicated in their own lingo in “interstellar geek conventions”. Meanwhile, social media exploded and revolution happened. Even my mother is now into photography… As more and more people became interested in photography, I created Wipplay. Our bustling platform helps connect people and allows a dialogue to take place. Putting human interaction first is our motto. Amateurs, students, enthusiasts and professionals, media specialists and editors, major companies… all do photography to remember and tell their own story. This visual language, this is photography. I sort through this jungle to collect visual intelligence. Each week, we invite more than 60,000 wipplayers to exchange tens of thousands of images around a given theme, essential to current events and concerns. In our ever more sensitive world, Wipplay champions a technological channel of sharedstories.’’
Julie Plus, Wipplay’s co-founder
@wipplay
©Vincent Colin
#Photography #StartUp #HumanInside",23,223,2019-01-29T17:22:17.000Z,false,false,Photo,,,Photo by Orange in Musée des arts et métiers.,https://www.instagram.com/orange,orange,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/50649870_358673231635212_7607269461949678461_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=100&_nc_ohc=8o64hcuuDYEAX8tYrCp&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTk2NzY1Mjk5NDUyODY1MDIzNQ%3D%3D.2-ccb7-5&oh=00_AT8_DBbTP8hal5Gi0O6nCrZchhI66MrykJLK8igMNDHI_g&oe=63536F3C&_nc_sid=6136e7,1967652994528650235_34045190,2022-10-16T11:04:08.427Z,https://www.instagram.com/orange/?hl=fr,,,,,,,,,,,,,Musée des arts et métiers,48024,Orange,,,,
https://www.instagram.com/p/BtBpCw1Hn6C/,"« La technologie a bouleversé notre quotidien. En tant qu’avocats, nous sommes désormais joignables en permanence. Mais je pense que cela n’est qu’un détail. Les nouvelles technologies vont continuer de modifier plus en profondeur et durablement le quotidien à l’échelle des continents et des sociétés humaines. Je suis spécialisé sur la Blockchain et si je crois autant en cette technologie, c’est qu’elle va transformer le monde des affaires en le rendant plus sain. Cela va être une révolution silencieuse et lente, mais qui va bouleverser notre manière de faire des contrats. L’un des aspects centraux est la traçabilité. Avec elle, beaucoup de choses changent à tous les niveaux et les bénéfices seront concrets. Je pense notamment à un fléau en Afrique, où je travaille régulièrement, celui des médicaments contrefaits. Avec la blockchain, on sera capable de retracer toute la chaîne d’approvisionnement. Au travers des technologies et de la blockchain en particulier, nous pouvons lutter pour un monde meilleur. »
Cédric Dubucq, avocat en droit des affaires spécialisé sur l’Afrique et la blockchain
***
‘’Technology has transformed our daily lives. As lawyers, clients can contact us all the time. From my opinion, it’s just a little glimpse of what’s coming. New technologies will keep producing deep and long-lasting changes in everyday life within human societies throughout the world. I am an expert in the Blockchain. If I feel so strongly about this technology, it’s because of the dramatic changes it will bring to the business world by making it healthier. It’s going to be a slow and silent revolution, but it will ultimately transform the way we make contracts. One of the main aspects has to do with traceability. Its implementation results in a series of changes at all levels as well as tangible benefits. I am thinking of the scourge of counterfeit drugs in Africa, where I often work. The Blockchain technology will allow us to track products all along the supply chain. The Blockchain, among other technologies, gives us a chance to fight for a better world.’’ Cédric Dubucq, business law attorney, Africa and blockchain expert
©Franck Bessière
#Tech #Blockchain #HumanInside",12,175,2019-01-24T17:26:52.000Z,false,false,Photo,,,"Photo by Orange in Aix-en-Provence, France.",https://www.instagram.com/orange,orange,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/49907360_197096397929733_994158011997530251_n.jpg?stp=dst-jpg_e35&_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=109&_nc_ohc=TAau4NW5yJgAX8mxQE9&edm=ABmJApABAAAA&ccb=7-5&ig_cache_key=MTk2NDAzMTQyMjI4Njk1NDExNA%3D%3D.2-ccb7-5&oh=00_AT_aRfKXzO2ORVwUaOMUXsvF3NrPrzO_YXDqEYeaiA1Pww&oe=635372BC&_nc_sid=6136e7,1964031422286954114_34045190,2022-10-16T11:04:08.427Z,https://www.instagram.com/orange/?hl=fr,,,,,,,,,,,,,"Aix-en-Provence, France",215175464,Orange,,,,
